,Unnamed: 0,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness.1,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
99,99,52674.0,101.93,38.22,2094.0,16.0,7.0,340.0,2.0,9999.0,10.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-0.4,27.0,0.0,17.2,9999.0,9999.0,1.0,2.0,-1.0,2.0,2018-06-13 08:00,2018.0,6.0,13.0,8.0
100,100,52674.0,101.93,38.22,2094.0,16.0,3.0,110.0,5.0,9999.0,5.0,0.0,0.0,0.0,9999.0,3.0,600.0,-1.2,16.0,0.0,22.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-13 11:00,2018.0,6.0,13.0,11.0
101,101,52674.0,101.93,38.22,2094.0,16.0,2.0,70.0,7.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,2.0,600.0,0.4,22.0,0.0,24.9,9999.0,9999.0,1.0,2.0,-1.0,3.0,2018-06-13 14:00,2018.0,6.0,13.0,14.0
102,102,52674.0,101.93,38.22,2094.0,16.0,2.0,70.0,7.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,2.0,600.0,-2.2,22.0,0.0,26.4,9999.0,9999.0,1.0,2.0,0.0,2.0,2018-06-13 17:00,2018.0,6.0,13.0,17.0
103,103,52674.0,101.93,38.22,2094.0,16.0,3.0,90.0,4.0,9999.0,2.0,0.0,0.0,0.0,9999.0,3.0,600.0,-3.5,27.0,0.0,22.7,9999.0,9999.0,1.0,2.0,-1.0,2.0,2018-06-13 20:00,2018.0,6.0,13.0,20.0
104,104,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,4.0,9999.0,15.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-4.2,30.0,0.0,18.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-13 23:00,2018.0,6.0,13.0,23.0
105,105,52674.0,101.93,38.22,2094.0,16.0,9.0,160.0,2.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-5.5,30.0,0.0,13.0,9999.0,9999.0,1.0,2.0,-2.0,1.0,2018-06-14 02:00,2018.0,6.0,14.0,2.0
106,106,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,3.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-6.0,30.0,0.0,11.9,9999.0,9999.0,1.0,2.0,0.0,0.0,2018-06-14 05:00,2018.0,6.0,14.0,5.0
107,107,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,0.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-6.1,29.0,0.0,17.8,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-06-14 08:00,2018.0,6.0,14.0,8.0
108,108,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,6.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-1.7,24.0,0.0,22.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-14 11:00,2018.0,6.0,14.0,11.0
109,109,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,7.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,7.0,600.0,0.5,25.0,0.0,25.0,9999.0,9999.0,1.0,2.0,0.0,-3.0,2018-06-14 14:00,2018.0,6.0,14.0,14.0
110,110,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,7.0,9999.0,-18.0,0.0,0.0,0.0,9999.0,7.0,600.0,-0.5,23.0,0.0,26.4,9999.0,9999.0,1.0,2.0,0.0,-3.0,2018-06-14 17:00,2018.0,6.0,14.0,17.0
111,111,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,1.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,600.0,-0.8,23.0,0.0,24.2,9999.0,9999.0,1.0,2.0,2.0,-4.0,2018-06-14 20:00,2018.0,6.0,14.0,20.0
112,112,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,4.0,9999.0,14.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-1.3,28.0,0.0,22.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-14 23:00,2018.0,6.0,14.0,23.0
113,113,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,7.0,9999.0,2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,2.5,30.0,0.0,20.2,9999.0,9999.0,1.0,2.0,7.0,-3.0,2018-06-15 02:00,2018.0,6.0,15.0,2.0
114,114,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,4.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,2.1,30.0,0.0,18.7,9999.0,9999.0,1.0,2.0,7.0,-3.0,2018-06-15 05:00,2018.0,6.0,15.0,5.0
115,115,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,8.0,9999.0,13.0,0.0,0.0,0.0,9999.0,7.0,1500.0,3.6,29.0,0.0,19.5,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-06-15 08:00,2018.0,6.0,15.0,8.0
116,116,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,6.0,9999.0,0.0,0.0,0.0,0.0,9999.0,7.0,2500.0,2.6,22.0,0.0,22.6,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-15 11:00,2018.0,6.0,15.0,11.0
117,117,52674.0,101.93,38.22,2094.0,16.0,7.0,340.0,5.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,7.0,600.0,3.6,23.0,0.0,24.4,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-06-15 14:00,2018.0,6.0,15.0,14.0
118,118,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,8.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,7.0,600.0,4.6,23.0,0.0,22.6,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-06-15 17:00,2018.0,6.0,15.0,17.0
119,119,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,8.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,1500.0,5.7,28.0,0.0,20.1,9999.0,9999.0,1.0,2.0,-4.0,2.0,2018-06-15 20:00,2018.0,6.0,15.0,20.0
120,120,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,9.0,9999.0,10.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.1,30.0,0.0,17.6,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-15 23:00,2018.0,6.0,15.0,23.0
121,121,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,8.0,9999.0,1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.7,30.0,0.0,16.0,9999.0,9999.0,1.0,2.0,-4.0,2.0,2018-06-16 02:00,2018.0,6.0,16.0,2.0
122,122,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,5.0,9999.0,2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.3,30.0,0.0,15.3,9999.0,9999.0,1.0,2.0,-3.0,2.0,2018-06-16 05:00,2018.0,6.0,16.0,5.0
123,123,52674.0,101.93,38.22,2094.0,16.0,8.0,290.0,5.0,9999.0,13.0,0.0,0.0,0.2,9999.0,8.0,1500.0,10.0,30.0,0.0,14.2,9999.0,9999.0,1.0,2.0,-5.0,2.0,2018-06-16 08:00,2018.0,6.0,16.0,8.0
124,124,52674.0,101.93,38.22,2094.0,16.0,8.0,250.0,6.0,9999.0,6.0,0.0,0.0,9999.0,9999.0,8.0,1500.0,7.2,30.0,0.0,16.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-16 11:00,2018.0,6.0,16.0,11.0
125,125,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,2.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,7.0,1500.0,4.4,27.0,0.0,19.5,9999.0,9999.0,1.0,2.0,-5.0,3.0,2018-06-16 14:00,2018.0,6.0,16.0,14.0
126,126,52674.0,101.93,38.22,2094.0,16.0,7.0,180.0,2.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,7.0,600.0,5.4,29.0,0.0,19.0,9999.0,9999.0,1.0,2.0,-4.0,3.0,2018-06-16 17:00,2018.0,6.0,16.0,17.0
127,127,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,3.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,7.0,1500.0,6.2,30.0,0.0,18.0,9999.0,9999.0,1.0,2.0,-2.0,2.0,2018-06-16 20:00,2018.0,6.0,16.0,20.0
128,128,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,2.0,9999.0,3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,4.7,30.0,0.0,14.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-16 23:00,2018.0,6.0,16.0,23.0
129,129,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,2.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,4.2,30.0,0.0,12.5,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-06-17 02:00,2018.0,6.0,17.0,2.0
130,130,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,1.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,3.8,30.0,0.0,11.8,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-06-17 05:00,2018.0,6.0,17.0,5.0
131,131,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,3.0,9999.0,6.0,0.0,0.0,0.0,9999.0,7.0,1500.0,7.7,30.0,0.0,15.4,9999.0,9999.0,1.0,2.0,1.0,0.0,2018-06-17 08:00,2018.0,6.0,17.0,8.0
132,132,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,6.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,7.0,600.0,7.3,25.0,0.0,19.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-17 11:00,2018.0,6.0,17.0,11.0
133,133,52674.0,101.93,38.22,2094.0,16.0,3.0,90.0,7.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,3.0,600.0,7.3,24.0,0.0,21.9,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-06-17 14:00,2018.0,6.0,17.0,14.0
134,134,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,6.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,7.0,600.0,6.7,23.0,0.0,22.5,9999.0,9999.0,1.0,2.0,4.0,-3.0,2018-06-17 17:00,2018.0,6.0,17.0,17.0
135,135,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,4.0,9999.0,2.0,0.0,0.0,0.0,9999.0,7.0,600.0,7.0,29.0,0.0,20.4,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-06-17 20:00,2018.0,6.0,17.0,20.0
136,136,52674.0,101.93,38.22,2094.0,16.0,9.0,160.0,3.0,9999.0,9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,5.7,30.0,0.0,17.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-17 23:00,2018.0,6.0,17.0,23.0
137,137,52674.0,101.93,38.22,2094.0,16.0,9.0,70.0,1.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.5,30.0,0.0,15.0,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-06-18 02:00,2018.0,6.0,18.0,2.0
138,138,52674.0,101.96,38.23,1977.0,16.0,9.0,0.0,0.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,7.7,26.0,0.0,14.2,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-18 05:00,2018.0,6.0,18.0,5.0
139,139,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,2500.0,9.3,20.0,0.0,17.4,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-18 08:00,2018.0,6.0,18.0,8.0
140,140,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,5.0,9999.0,4.0,0.0,0.0,0.0,9999.0,7.0,2500.0,10.8,20.0,0.0,20.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-18 11:00,2018.0,6.0,18.0,11.0
141,141,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,7.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,600.0,8.2,23.0,0.0,22.5,9999.0,9999.0,1.0,2.0,1.0,1.0,2018-06-18 14:00,2018.0,6.0,18.0,14.0
142,142,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,8.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,7.0,600.0,8.4,23.0,0.0,23.5,9999.0,9999.0,1.0,2.0,1.0,2.0,2018-06-18 17:00,2018.0,6.0,18.0,17.0
143,143,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,5.0,9999.0,4.0,0.0,0.0,0.0,9999.0,7.0,600.0,7.8,25.0,0.0,22.0,9999.0,9999.0,1.0,2.0,2.0,2.0,2018-06-18 20:00,2018.0,6.0,18.0,20.0
144,144,52674.0,101.93,38.22,2094.0,16.0,9.0,20.0,2.0,9999.0,9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,8.0,30.0,0.0,17.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-18 23:00,2018.0,6.0,18.0,23.0
145,145,52674.0,101.93,38.22,2094.0,16.0,9.0,160.0,3.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.1,30.0,0.0,14.5,9999.0,9999.0,1.0,2.0,-1.0,2.0,2018-06-19 02:00,2018.0,6.0,19.0,2.0
146,146,52674.0,101.93,38.22,2094.0,16.0,9.0,140.0,2.0,9999.0,1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.0,30.0,0.0,12.6,9999.0,9999.0,1.0,2.0,-2.0,1.0,2018-06-19 05:00,2018.0,6.0,19.0,5.0
147,147,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,2.0,9999.0,4.0,0.0,0.0,0.0,9999.0,7.0,1500.0,8.0,28.0,0.0,16.3,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-06-19 08:00,2018.0,6.0,19.0,8.0
148,148,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,7.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,7.0,600.0,9.4,23.0,0.0,20.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-19 11:00,2018.0,6.0,19.0,11.0
149,149,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,8.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,7.0,600.0,7.0,25.0,0.0,24.3,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-19 14:00,2018.0,6.0,19.0,14.0
150,150,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,4.0,9999.0,2.0,0.0,0.0,0.0,9999.0,7.0,1500.0,5.4,24.0,0.0,23.0,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-06-19 17:00,2018.0,6.0,19.0,17.0
151,151,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,7.0,9999.0,29.0,6.0,0.0,0.8,9999.0,7.0,1500.0,11.5,21.0,60.0,14.4,9999.0,9999.0,1.0,2.0,-8.0,3.0,2018-06-19 20:00,2018.0,6.0,19.0,20.0
152,152,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,3.0,9999.0,6.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,12.4,22.0,0.0,14.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-19 23:00,2018.0,6.0,19.0,23.0
153,153,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,4.0,9999.0,-16.0,0.0,0.0,0.2,9999.0,9999.0,9999.0,11.0,29.0,0.0,14.2,9999.0,9999.0,1.0,2.0,0.0,1.0,2018-06-20 02:00,2018.0,6.0,20.0,2.0
154,154,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,5.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,8.5,30.0,0.0,13.0,9999.0,9999.0,1.0,2.0,0.0,0.0,2018-06-20 05:00,2018.0,6.0,20.0,5.0
155,155,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,7.0,0.0,0.0,9999.0,9999.0,7.0,1500.0,9.0,28.0,0.0,16.0,9999.0,9999.0,1.0,2.0,0.0,1.0,2018-06-20 08:00,2018.0,6.0,20.0,8.0
156,156,52674.0,101.93,38.22,2094.0,16.0,7.0,340.0,4.0,9999.0,1.0,0.0,0.0,0.0,9999.0,7.0,600.0,5.5,22.0,0.0,22.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-20 11:00,2018.0,6.0,20.0,11.0
157,157,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,4.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,7.0,600.0,7.1,18.0,0.0,25.5,9999.0,9999.0,1.0,2.0,1.0,1.0,2018-06-20 14:00,2018.0,6.0,20.0,14.0
158,158,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,4.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,7.0,600.0,7.0,19.0,0.0,24.8,9999.0,9999.0,1.0,2.0,2.0,0.0,2018-06-20 17:00,2018.0,6.0,20.0,17.0
159,159,52674.0,101.93,38.22,2094.0,16.0,7.0,200.0,9.0,9999.0,9.0,8.0,0.0,0.3,9999.0,7.0,600.0,7.5,30.0,0.0,20.1,9999.0,9999.0,1.0,2.0,6.0,-2.0,2018-06-20 20:00,2018.0,6.0,20.0,20.0
160,160,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,4.0,9999.0,9.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7.7,29.0,0.0,19.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-20 23:00,2018.0,6.0,20.0,23.0
161,161,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,2.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,5.2,30.0,0.0,16.6,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-21 02:00,2018.0,6.0,21.0,2.0
162,162,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,2.0,9999.0,1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,4.9,30.0,0.0,14.4,9999.0,9999.0,1.0,2.0,1.0,0.0,2018-06-21 05:00,2018.0,6.0,21.0,5.0
163,163,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,5.0,9999.0,9.0,0.0,0.0,0.0,9999.0,0.0,9999.0,7.1,27.0,0.0,18.6,9999.0,9999.0,1.0,2.0,3.0,1.0,2018-06-21 08:00,2018.0,6.0,21.0,8.0
164,164,52674.0,101.93,38.22,2094.0,16.0,0.0,320.0,3.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,0.0,9999.0,2.5,21.0,0.0,25.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-21 11:00,2018.0,6.0,21.0,11.0
165,165,52674.0,101.93,38.22,2094.0,16.0,1.0,20.0,3.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,1.0,600.0,3.0,22.0,0.0,27.3,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-06-21 14:00,2018.0,6.0,21.0,14.0
166,166,52674.0,101.93,38.22,2094.0,16.0,0.0,90.0,4.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,0.0,9999.0,3.5,21.0,0.0,27.8,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-06-21 17:00,2018.0,6.0,21.0,17.0
167,167,52674.0,101.93,38.22,2094.0,16.0,0.0,110.0,4.0,9999.0,2.0,0.0,0.0,0.0,9999.0,0.0,600.0,5.4,22.0,0.0,25.8,9999.0,9999.0,1.0,2.0,6.0,-1.0,2018-06-21 20:00,2018.0,6.0,21.0,20.0
168,168,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,5.0,9999.0,15.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,2.7,29.0,0.0,19.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-21 23:00,2018.0,6.0,21.0,23.0
169,169,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,4.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,2.7,30.0,0.0,18.5,9999.0,9999.0,1.0,2.0,2.0,0.0,2018-06-22 02:00,2018.0,6.0,22.0,2.0
170,170,52674.0,101.93,38.22,2094.0,16.0,9.0,200.0,3.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,1.8,30.0,0.0,15.0,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-06-22 05:00,2018.0,6.0,22.0,5.0
171,171,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,3.0,9999.0,5.0,0.0,0.0,0.0,9999.0,0.0,9999.0,4.7,25.0,0.0,20.3,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-22 08:00,2018.0,6.0,22.0,8.0
172,172,52674.0,101.93,38.22,2094.0,16.0,2.0,70.0,4.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,2.0,600.0,4.8,17.0,0.0,26.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-22 11:00,2018.0,6.0,22.0,11.0
173,173,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,7.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,7.0,600.0,3.1,22.0,0.0,27.4,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-06-22 14:00,2018.0,6.0,22.0,14.0
174,174,52674.0,101.96,38.23,1977.0,16.0,7.0,110.0,4.0,9999.0,-9.0,0.0,0.0,0.0,9999.0,7.0,1500.0,3.0,22.0,0.0,27.3,9999.0,9999.0,1.0,2.0,-1.0,-1.0,2018-06-22 17:00,2018.0,6.0,22.0,17.0
175,175,52674.0,101.96,38.23,1977.0,16.0,7.0,290.0,7.0,9999.0,17.0,0.0,0.0,0.0,9999.0,7.0,1500.0,5.6,25.0,0.0,23.7,9999.0,9999.0,1.0,2.0,-2.0,1.0,2018-06-22 20:00,2018.0,6.0,22.0,20.0
176,176,52674.0,101.96,38.23,1977.0,16.0,9.0,290.0,8.0,9999.0,17.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.8,29.0,0.0,20.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-22 23:00,2018.0,6.0,22.0,23.0
177,177,52674.0,101.96,38.23,1977.0,16.0,9.0,290.0,6.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,8.6,30.0,0.0,17.8,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-06-23 02:00,2018.0,6.0,23.0,2.0
178,178,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,7.2,30.0,0.0,17.4,9999.0,9999.0,1.0,2.0,2.0,0.0,2018-06-23 05:00,2018.0,6.0,23.0,5.0
179,179,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,1500.0,7.5,29.0,0.0,18.1,9999.0,9999.0,1.0,2.0,-2.0,1.0,2018-06-23 08:00,2018.0,6.0,23.0,8.0
180,180,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,2.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,7.0,600.0,6.7,27.0,0.0,21.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-23 11:00,2018.0,6.0,23.0,11.0
181,181,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,4.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,7.0,600.0,8.6,25.0,0.0,21.7,9999.0,9999.0,1.0,2.0,-6.0,2.0,2018-06-23 14:00,2018.0,6.0,23.0,14.0
182,182,52674.0,101.93,38.22,2094.0,16.0,8.0,180.0,2.0,9999.0,1.0,0.0,0.0,0.0,9999.0,8.0,1500.0,8.7,28.0,0.0,21.1,9999.0,9999.0,1.0,2.0,-6.0,3.0,2018-06-23 17:00,2018.0,6.0,23.0,17.0
183,183,52674.0,101.93,38.22,2094.0,16.0,8.0,270.0,5.0,9999.0,17.0,6.0,0.0,0.7,9999.0,8.0,1500.0,13.4,10.0,60.0,14.7,9999.0,9999.0,1.0,2.0,-9.0,3.0,2018-06-23 20:00,2018.0,6.0,23.0,20.0
184,184,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,2.0,9999.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.0,5.0,10.0,14.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-23 23:00,2018.0,6.0,23.0,23.0
185,185,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,2.0,9999.0,-12.0,0.0,0.0,7.0,9999.0,9999.0,9999.0,12.9,9.0,0.0,14.4,9999.0,9999.0,1.0,2.0,-3.0,1.0,2018-06-24 02:00,2018.0,6.0,24.0,2.0
186,186,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,3.0,9999.0,-8.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,11.9,30.0,0.0,13.7,9999.0,9999.0,1.0,2.0,-4.0,0.0,2018-06-24 05:00,2018.0,6.0,24.0,5.0
187,187,52674.0,101.93,38.22,2094.0,16.0,7.0,250.0,3.0,9999.0,11.0,0.0,0.0,9999.0,9999.0,7.0,1500.0,11.5,30.0,0.0,15.1,9999.0,9999.0,1.0,2.0,-3.0,1.0,2018-06-24 08:00,2018.0,6.0,24.0,8.0
188,188,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,2.0,9999.0,5.0,0.0,0.0,0.0,9999.0,7.0,1500.0,12.5,30.0,0.0,17.6,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-24 11:00,2018.0,6.0,24.0,11.0
189,189,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,4.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,7.0,600.0,10.5,27.0,0.0,21.3,9999.0,9999.0,1.0,2.0,0.0,1.0,2018-06-24 14:00,2018.0,6.0,24.0,14.0
190,190,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,5.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,7.0,600.0,11.2,26.0,0.0,22.8,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-24 17:00,2018.0,6.0,24.0,17.0
191,191,52674.0,101.93,38.22,2094.0,16.0,7.0,160.0,3.0,9999.0,4.0,0.0,0.0,0.0,9999.0,7.0,1500.0,13.5,23.0,0.0,20.0,9999.0,9999.0,1.0,2.0,5.0,-3.0,2018-06-24 20:00,2018.0,6.0,24.0,20.0
192,192,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,4.0,9999.0,8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,15.0,19.0,0.0,18.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-06-24 23:00,2018.0,6.0,24.0,23.0
193,193,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.8,30.0,0.0,16.3,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-06-25 02:00,2018.0,6.0,25.0,2.0
