,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
95,52674.0,101.96,38.23,1977.0,16.0,2.0,140.0,4.0,9999.0,-2.0,0.0,0.0,9999.0,9999.0,2.0,600.0,6.1,28.0,0.0,26.0,9999.0,9999.0,1.0,2.0,3.0,-3.0,2018-07-12 20:00,2018.0,7.0,12.0,20.0
96,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,5.0,9999.0,15.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,6.3,29.0,0.0,23.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-12 23:00,2018.0,7.0,12.0,23.0
97,52674.0,101.96,38.23,1977.0,16.0,9.0,290.0,4.0,9999.0,-6.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7.9,30.0,0.0,19.9,9999.0,9999.0,1.0,2.0,4.0,-2.0,2018-07-13 02:00,2018.0,7.0,13.0,2.0
98,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,5.0,9999.0,-8.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,6.8,30.0,0.0,17.0,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-07-13 05:00,2018.0,7.0,13.0,5.0
99,52674.0,101.96,38.23,1977.0,16.0,5.0,320.0,2.0,9999.0,7.0,0.0,0.0,9999.0,9999.0,5.0,2500.0,11.0,29.0,0.0,20.6,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-07-13 08:00,2018.0,7.0,13.0,8.0
100,52674.0,101.96,38.23,1977.0,16.0,0.0,70.0,2.0,9999.0,-5.0,0.0,0.0,9999.0,9999.0,9999.0,2500.0,5.2,26.0,0.0,26.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-13 11:00,2018.0,7.0,13.0,11.0
101,52674.0,101.96,38.23,1977.0,16.0,0.0,70.0,5.0,9999.0,-6.0,0.0,0.0,9999.0,9999.0,9999.0,600.0,7.8,25.0,0.0,28.7,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-07-13 14:00,2018.0,7.0,13.0,14.0
102,52674.0,101.96,38.23,1977.0,16.0,4.0,140.0,5.0,9999.0,-11.0,0.0,0.0,9999.0,9999.0,4.0,600.0,6.3,24.0,0.0,29.6,9999.0,9999.0,1.0,2.0,1.0,-2.0,2018-07-13 17:00,2018.0,7.0,13.0,17.0
103,52674.0,101.96,38.23,1977.0,16.0,2.0,180.0,4.0,9999.0,-4.0,0.0,0.0,9999.0,9999.0,2.0,600.0,6.1,28.0,0.0,26.0,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-07-13 20:00,2018.0,7.0,13.0,20.0
104,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,4.0,9999.0,7.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7.1,30.0,0.0,19.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-13 23:00,2018.0,7.0,13.0,23.0
105,52674.0,101.96,38.23,1977.0,16.0,9.0,180.0,1.0,9999.0,-6.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,6.5,30.0,0.0,18.0,9999.0,9999.0,1.0,2.0,-2.0,-3.0,2018-07-14 02:00,2018.0,7.0,14.0,2.0
106,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,2.0,9999.0,-8.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,6.0,30.0,0.0,16.5,9999.0,9999.0,1.0,2.0,-1.0,-3.0,2018-07-14 05:00,2018.0,7.0,14.0,5.0
107,52674.0,101.96,38.23,1977.0,16.0,7.0,290.0,2.0,9999.0,5.0,0.0,0.0,9999.0,9999.0,7.0,2500.0,8.7,29.0,0.0,21.5,9999.0,9999.0,1.0,2.0,1.0,-3.0,2018-07-14 08:00,2018.0,7.0,14.0,8.0
108,52674.0,101.96,38.23,1977.0,16.0,7.0,290.0,8.0,9999.0,4.0,0.0,0.0,9999.0,9999.0,7.0,1500.0,6.2,23.0,0.0,25.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-14 11:00,2018.0,7.0,14.0,11.0
109,52674.0,101.96,38.23,1977.0,16.0,7.0,320.0,7.0,9999.0,7.0,0.0,0.0,9999.0,9999.0,7.0,1500.0,8.5,24.0,0.0,24.1,9999.0,9999.0,1.0,2.0,-5.0,-1.0,2018-07-14 14:00,2018.0,7.0,14.0,14.0
110,52674.0,101.96,38.23,1977.0,16.0,7.0,290.0,14.0,9999.0,15.0,0.0,0.0,9999.0,9999.0,7.0,600.0,10.1,19.0,0.0,20.3,9999.0,9999.0,1.0,2.0,-9.0,2.0,2018-07-14 17:00,2018.0,7.0,14.0,17.0
111,52674.0,101.96,38.23,1977.0,16.0,8.0,290.0,9.0,9999.0,12.0,0.0,0.0,9999.0,9999.0,8.0,1500.0,10.1,30.0,0.0,17.2,9999.0,9999.0,1.0,2.0,-9.0,4.0,2018-07-14 20:00,2018.0,7.0,14.0,20.0
112,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,8.0,9999.0,12.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,9.6,30.0,0.0,18.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-14 23:00,2018.0,7.0,14.0,23.0
113,52674.0,101.96,38.23,1977.0,16.0,9.0,250.0,3.0,9999.0,-1.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,9.3,30.0,0.0,16.9,9999.0,9999.0,1.0,2.0,-1.0,5.0,2018-07-15 02:00,2018.0,7.0,15.0,2.0
114,52674.0,101.96,38.23,1977.0,16.0,9.0,180.0,2.0,9999.0,-3.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,10.5,30.0,0.0,15.8,9999.0,9999.0,1.0,2.0,-1.0,5.0,2018-07-15 05:00,2018.0,7.0,15.0,5.0
115,52674.0,101.96,38.23,1977.0,16.0,7.0,220.0,1.0,9999.0,3.0,0.0,0.0,9999.0,9999.0,7.0,1500.0,9.4,27.0,0.0,17.0,9999.0,9999.0,1.0,2.0,-5.0,5.0,2018-07-15 08:00,2018.0,7.0,15.0,8.0
116,52674.0,101.96,38.23,1977.0,16.0,6.0,110.0,1.0,9999.0,4.0,0.0,0.0,9999.0,9999.0,6.0,600.0,7.7,27.0,0.0,21.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-15 11:00,2018.0,7.0,15.0,11.0
117,52674.0,101.96,38.23,1977.0,16.0,2.0,70.0,2.0,9999.0,-11.0,0.0,0.0,9999.0,9999.0,2.0,600.0,4.9,24.0,0.0,25.9,9999.0,9999.0,1.0,2.0,2.0,3.0,2018-07-15 14:00,2018.0,7.0,15.0,14.0
118,52674.0,101.96,38.23,1977.0,16.0,5.0,90.0,4.0,9999.0,-8.0,0.0,0.0,9999.0,9999.0,5.0,600.0,7.8,27.0,0.0,25.8,9999.0,9999.0,1.0,2.0,6.0,1.0,2018-07-15 17:00,2018.0,7.0,15.0,17.0
119,52674.0,101.96,38.23,1977.0,16.0,3.0,110.0,3.0,9999.0,5.0,0.0,0.0,9999.0,9999.0,3.0,600.0,5.4,27.0,0.0,23.0,9999.0,9999.0,1.0,2.0,6.0,0.0,2018-07-15 20:00,2018.0,7.0,15.0,20.0
120,52674.0,101.96,38.23,1977.0,16.0,9.0,140.0,3.0,9999.0,7.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,5.6,30.0,0.0,18.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-15 23:00,2018.0,7.0,15.0,23.0
121,52674.0,101.96,38.23,1977.0,16.0,9.0,290.0,5.0,9999.0,-6.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7.9,30.0,0.0,18.9,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-07-16 02:00,2018.0,7.0,16.0,2.0
122,52674.0,101.96,38.23,1977.0,16.0,9.0,180.0,3.0,9999.0,-15.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7.2,30.0,0.0,15.4,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-07-16 05:00,2018.0,7.0,16.0,5.0
123,52674.0,101.96,38.23,1977.0,16.0,0.0,290.0,2.0,9999.0,3.0,0.0,0.0,9999.0,9999.0,9999.0,600.0,7.4,27.0,0.0,20.8,9999.0,9999.0,1.0,2.0,4.0,-2.0,2018-07-16 08:00,2018.0,7.0,16.0,8.0
124,52674.0,101.96,38.23,1977.0,16.0,0.0,70.0,3.0,9999.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,600.0,10.6,27.0,0.0,26.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-16 11:00,2018.0,7.0,16.0,11.0
125,52674.0,101.96,38.23,1977.0,16.0,2.0,70.0,3.0,9999.0,-11.0,0.0,0.0,9999.0,9999.0,2.0,600.0,5.9,25.0,0.0,29.2,9999.0,9999.0,1.0,2.0,3.0,-3.0,2018-07-16 14:00,2018.0,7.0,16.0,14.0
126,52674.0,101.96,38.23,1977.0,16.0,6.0,70.0,5.0,9999.0,-10.0,0.0,0.0,9999.0,9999.0,6.0,600.0,5.7,26.0,0.0,29.7,9999.0,9999.0,1.0,2.0,4.0,-3.0,2018-07-16 17:00,2018.0,7.0,16.0,17.0
127,52674.0,101.96,38.23,1977.0,16.0,7.0,220.0,7.0,9999.0,15.0,8.0,0.0,0.0,9999.0,7.0,600.0,7.1,27.0,25.0,24.9,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-07-16 20:00,2018.0,7.0,16.0,20.0
128,52674.0,101.96,38.23,1977.0,16.0,9.0,290.0,3.0,9999.0,2.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,6.6,30.0,0.0,19.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-16 23:00,2018.0,7.0,16.0,23.0
129,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,2.0,9999.0,-7.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,4.0,30.0,0.0,17.0,9999.0,9999.0,1.0,2.0,-2.0,-2.0,2018-07-17 02:00,2018.0,7.0,17.0,2.0
130,52674.0,101.96,38.23,1977.0,16.0,9.0,220.0,3.0,9999.0,-6.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,3.4,30.0,0.0,16.4,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-07-17 05:00,2018.0,7.0,17.0,5.0
131,52674.0,101.96,38.23,1977.0,16.0,0.0,250.0,3.0,9999.0,-2.0,0.0,0.0,9999.0,9999.0,9999.0,2500.0,4.4,29.0,0.0,21.8,9999.0,9999.0,1.0,2.0,1.0,-2.0,2018-07-17 08:00,2018.0,7.0,17.0,8.0
132,52674.0,101.96,38.23,1977.0,16.0,0.0,40.0,3.0,9999.0,-1.0,0.0,0.0,9999.0,9999.0,9999.0,600.0,7.5,25.0,0.0,28.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-17 11:00,2018.0,7.0,17.0,11.0
133,52674.0,101.96,38.23,1977.0,16.0,0.0,90.0,4.0,9999.0,-11.0,0.0,0.0,9999.0,9999.0,9999.0,600.0,4.1,27.0,0.0,32.3,9999.0,9999.0,1.0,2.0,3.0,-2.0,2018-07-17 14:00,2018.0,7.0,17.0,14.0
134,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,4.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,7.0,600.0,1.1,27.0,0.0,33.3,9999.0,9999.0,1.0,2.0,4.0,-2.0,2018-07-17 17:00,2018.0,7.0,17.0,17.0
135,52674.0,101.93,38.22,2094.0,16.0,7.0,250.0,3.0,9999.0,9.0,0.0,0.0,0.0,9999.0,7.0,1500.0,3.3,29.0,0.0,28.5,9999.0,9999.0,1.0,2.0,4.0,-3.0,2018-07-17 20:00,2018.0,7.0,17.0,20.0
136,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,5.1,29.0,0.0,23.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-17 23:00,2018.0,7.0,17.0,23.0
137,52674.0,101.93,38.22,2094.0,16.0,9.0,320.0,4.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,3.2,30.0,0.0,20.5,9999.0,9999.0,1.0,2.0,4.0,-2.0,2018-07-18 02:00,2018.0,7.0,18.0,2.0
138,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,4.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,4.0,30.0,0.0,21.4,9999.0,9999.0,1.0,2.0,5.0,-2.0,2018-07-18 05:00,2018.0,7.0,18.0,5.0
139,52674.0,101.93,38.22,2094.0,16.0,7.0,250.0,6.0,9999.0,3.0,0.0,0.0,0.0,9999.0,7.0,1500.0,6.1,27.0,0.0,24.3,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-07-18 08:00,2018.0,7.0,18.0,8.0
140,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,6.0,9999.0,1.0,0.0,0.0,0.0,9999.0,7.0,1500.0,8.1,22.0,0.0,26.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-18 11:00,2018.0,7.0,18.0,11.0
141,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,9.0,9999.0,10.0,0.0,0.0,0.0,9999.0,7.0,1500.0,10.1,28.0,0.0,23.8,9999.0,9999.0,1.0,2.0,-9.0,1.0,2018-07-18 14:00,2018.0,7.0,18.0,14.0
142,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,11.0,9999.0,7.0,0.0,0.0,0.0,9999.0,7.0,600.0,11.4,30.0,0.0,19.9,9999.0,9999.0,1.0,2.0,-13.0,3.0,2018-07-18 17:00,2018.0,7.0,18.0,17.0
143,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,4.0,9999.0,1.0,0.0,0.0,0.0,9999.0,7.0,1500.0,11.9,30.0,0.0,19.1,9999.0,9999.0,1.0,2.0,-9.0,2.0,2018-07-18 20:00,2018.0,7.0,18.0,20.0
144,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,4.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.2,30.0,0.0,18.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-18 23:00,2018.0,7.0,18.0,23.0
145,52674.0,101.93,38.22,2094.0,16.0,9.0,200.0,2.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.4,30.0,0.0,17.8,9999.0,9999.0,1.0,2.0,-3.0,2.0,2018-07-19 02:00,2018.0,7.0,19.0,2.0
146,52674.0,101.93,38.22,2094.0,16.0,9.0,270.0,2.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,7.5,30.0,0.0,16.3,9999.0,9999.0,1.0,2.0,-5.0,2.0,2018-07-19 05:00,2018.0,7.0,19.0,5.0
147,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,3.0,9999.0,8.0,0.0,0.0,0.0,9999.0,0.0,600.0,9.0,29.0,0.0,17.4,9999.0,9999.0,1.0,2.0,-7.0,3.0,2018-07-19 08:00,2018.0,7.0,19.0,8.0
148,52674.0,101.93,38.22,2094.0,16.0,0.0,320.0,4.0,9999.0,1.0,0.0,0.0,0.0,9999.0,0.0,600.0,7.8,27.0,0.0,25.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-19 11:00,2018.0,7.0,19.0,11.0
149,52674.0,101.93,38.22,2094.0,16.0,5.0,40.0,3.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,5.0,600.0,8.1,27.0,0.0,27.2,9999.0,9999.0,1.0,2.0,3.0,1.0,2018-07-19 14:00,2018.0,7.0,19.0,14.0
150,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,7.0,9999.0,4.0,0.0,0.0,9999.0,9999.0,7.0,600.0,13.3,15.0,80.0,21.9,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-07-19 17:00,2018.0,7.0,19.0,17.0
151,52674.0,101.93,38.22,2094.0,16.0,8.0,290.0,4.0,9999.0,13.0,8.0,0.0,0.2,9999.0,8.0,1500.0,11.0,29.0,0.0,22.9,9999.0,9999.0,1.0,2.0,4.0,2.0,2018-07-19 20:00,2018.0,7.0,19.0,20.0
152,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,8.0,9999.0,19.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,11.6,26.0,0.0,16.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-19 23:00,2018.0,7.0,19.0,23.0
153,52674.0,101.93,38.22,2094.0,16.0,9.0,320.0,4.0,9999.0,-1.0,0.0,0.0,0.8,9999.0,9999.0,9999.0,11.8,30.0,0.0,14.5,9999.0,9999.0,1.0,2.0,-3.0,4.0,2018-07-20 02:00,2018.0,7.0,20.0,2.0
154,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,3.0,9999.0,4.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,12.2,13.0,0.0,13.1,9999.0,9999.0,1.0,2.0,-3.0,4.0,2018-07-20 05:00,2018.0,7.0,20.0,5.0
155,52674.0,101.93,38.22,2094.0,16.0,8.0,290.0,2.0,9999.0,5.0,9999.0,9999.0,1.0,9999.0,8.0,600.0,13.4,7.0,60.0,13.7,9999.0,9999.0,1.0,2.0,-4.0,4.0,2018-07-20 08:00,2018.0,7.0,20.0,8.0
156,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,2.0,9999.0,-7.0,6.0,6.0,9999.0,9999.0,7.0,600.0,13.8,30.0,60.0,15.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-20 11:00,2018.0,7.0,20.0,11.0
157,52674.0,101.93,38.22,2094.0,16.0,3.0,40.0,3.0,9999.0,-4.0,6.0,0.0,2.0,9999.0,3.0,600.0,12.5,29.0,0.0,20.5,9999.0,9999.0,1.0,2.0,-7.0,3.0,2018-07-20 14:00,2018.0,7.0,20.0,14.0
158,52674.0,101.93,38.22,2094.0,16.0,1.0,70.0,4.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,1.0,600.0,12.8,28.0,0.0,22.6,9999.0,9999.0,1.0,2.0,1.0,2.0,2018-07-20 17:00,2018.0,7.0,20.0,17.0
159,52674.0,101.93,38.22,2094.0,16.0,1.0,90.0,3.0,9999.0,4.0,0.0,0.0,0.0,9999.0,1.0,600.0,12.3,30.0,0.0,19.5,9999.0,9999.0,1.0,2.0,-3.0,1.0,2018-07-20 20:00,2018.0,7.0,20.0,20.0
160,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,1.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.4,30.0,0.0,15.6,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-20 23:00,2018.0,7.0,20.0,23.0
161,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.9,30.0,0.0,14.0,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-07-21 02:00,2018.0,7.0,21.0,2.0
162,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,8.3,30.0,0.0,14.3,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-07-21 05:00,2018.0,7.0,21.0,5.0
163,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,2.0,9999.0,2.0,0.0,0.0,0.0,9999.0,0.0,600.0,10.7,30.0,0.0,16.4,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-07-21 08:00,2018.0,7.0,21.0,8.0
164,52674.0,101.93,38.22,2094.0,16.0,0.0,70.0,3.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,0.0,9999.0,6.1,27.0,0.0,23.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-21 11:00,2018.0,7.0,21.0,11.0
165,52674.0,101.93,38.22,2094.0,16.0,0.0,110.0,7.0,9999.0,-9.0,0.0,0.0,0.0,9999.0,0.0,600.0,0.2,27.0,0.0,26.4,9999.0,9999.0,1.0,2.0,6.0,-1.0,2018-07-21 14:00,2018.0,7.0,21.0,14.0
166,52674.0,101.93,38.22,2094.0,16.0,1.0,70.0,8.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,1.0,600.0,2.9,27.0,0.0,26.3,9999.0,9999.0,1.0,2.0,4.0,-1.0,2018-07-21 17:00,2018.0,7.0,21.0,17.0
167,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,2.0,9999.0,11.0,0.0,0.0,0.0,9999.0,7.0,1500.0,8.5,26.0,0.0,23.2,9999.0,9999.0,1.0,2.0,4.0,0.0,2018-07-21 20:00,2018.0,7.0,21.0,20.0
168,52674.0,101.93,38.22,2094.0,16.0,9.0,140.0,1.0,9999.0,11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.9,28.0,0.0,19.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-21 23:00,2018.0,7.0,21.0,23.0
169,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,4.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,8.9,30.0,0.0,17.5,9999.0,9999.0,1.0,2.0,4.0,-1.0,2018-07-22 02:00,2018.0,7.0,22.0,2.0
170,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,7.9,30.0,0.0,17.3,9999.0,9999.0,1.0,2.0,3.0,-2.0,2018-07-22 05:00,2018.0,7.0,22.0,5.0
171,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,8.0,0.0,0.0,0.0,9999.0,7.0,1500.0,7.7,30.0,0.0,20.7,9999.0,9999.0,1.0,2.0,4.0,-1.0,2018-07-22 08:00,2018.0,7.0,22.0,8.0
172,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,3.0,9999.0,3.0,0.0,0.0,0.0,9999.0,7.0,1500.0,8.0,25.0,0.0,24.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-22 11:00,2018.0,7.0,22.0,11.0
173,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,5.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,7.0,1500.0,11.7,23.0,0.0,26.0,9999.0,9999.0,1.0,2.0,0.0,0.0,2018-07-22 14:00,2018.0,7.0,22.0,14.0
174,52674.0,101.93,38.22,2094.0,16.0,7.0,90.0,2.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,7.0,600.0,10.5,25.0,0.0,25.0,9999.0,9999.0,1.0,2.0,-1.0,-1.0,2018-07-22 17:00,2018.0,7.0,22.0,17.0
175,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,3.0,9999.0,6.0,0.0,0.0,0.0,9999.0,7.0,600.0,11.8,26.0,0.0,23.8,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-07-22 20:00,2018.0,7.0,22.0,20.0
176,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,8.0,9999.0,7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,6.8,30.0,0.0,20.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-22 23:00,2018.0,7.0,22.0,23.0
177,52674.0,101.93,38.22,2094.0,16.0,9.0,270.0,4.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,8.4,30.0,0.0,17.6,9999.0,9999.0,1.0,2.0,0.0,0.0,2018-07-23 02:00,2018.0,7.0,23.0,2.0
178,52674.0,101.93,38.22,2094.0,16.0,9.0,200.0,6.0,9999.0,-5.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,8.1,30.0,0.0,17.8,9999.0,9999.0,1.0,2.0,1.0,0.0,2018-07-23 05:00,2018.0,7.0,23.0,5.0
179,52674.0,101.93,38.22,2094.0,16.0,8.0,110.0,2.0,9999.0,7.0,0.0,0.0,0.5,9999.0,8.0,1500.0,10.6,30.0,0.0,16.1,9999.0,9999.0,1.0,2.0,-5.0,0.0,2018-07-23 08:00,2018.0,7.0,23.0,8.0
180,52674.0,101.93,38.22,2094.0,16.0,8.0,140.0,3.0,9999.0,19.0,6.0,0.0,9999.0,9999.0,8.0,1500.0,13.7,13.0,60.0,15.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-23 11:00,2018.0,7.0,23.0,11.0
181,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,5.0,9999.0,-15.0,6.0,0.0,0.5,9999.0,7.0,600.0,12.7,29.0,0.0,21.9,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-07-23 14:00,2018.0,7.0,23.0,14.0
182,52674.0,101.93,38.22,2094.0,16.0,6.0,40.0,2.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,6.0,600.0,7.2,26.0,0.0,25.0,9999.0,9999.0,1.0,2.0,0.0,1.0,2018-07-23 17:00,2018.0,7.0,23.0,17.0
183,52674.0,101.93,38.22,2094.0,16.0,1.0,110.0,3.0,9999.0,0.0,0.0,0.0,0.0,9999.0,1.0,600.0,10.8,28.0,0.0,22.7,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-07-23 20:00,2018.0,7.0,23.0,20.0
184,52674.0,101.93,38.22,2094.0,16.0,9.0,200.0,1.0,9999.0,10.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,3.2,30.0,0.0,18.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-23 23:00,2018.0,7.0,23.0,23.0
185,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,5.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,0.8,30.0,0.0,15.9,9999.0,9999.0,1.0,2.0,-2.0,1.0,2018-07-24 02:00,2018.0,7.0,24.0,2.0
186,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,2.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,1.4,30.0,0.0,12.4,9999.0,9999.0,1.0,2.0,-5.0,1.0,2018-07-24 05:00,2018.0,7.0,24.0,5.0
187,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,1.0,9999.0,5.0,0.0,0.0,0.0,9999.0,0.0,600.0,4.0,29.0,0.0,19.9,9999.0,9999.0,1.0,2.0,4.0,1.0,2018-07-24 08:00,2018.0,7.0,24.0,8.0
188,52674.0,101.93,38.22,2094.0,16.0,0.0,40.0,3.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,0.0,600.0,5.7,26.0,0.0,26.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-24 11:00,2018.0,7.0,24.0,11.0
189,52674.0,101.93,38.22,2094.0,16.0,0.0,110.0,6.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,0.0,600.0,4.2,26.0,0.0,27.9,9999.0,9999.0,1.0,2.0,6.0,-1.0,2018-07-24 14:00,2018.0,7.0,24.0,14.0
190,52674.0,101.93,38.22,2094.0,16.0,0.0,90.0,8.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,0.0,600.0,4.2,25.0,0.0,27.9,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-07-24 17:00,2018.0,7.0,24.0,17.0
